Time (IST),Latitude,Longitude,Course,kts,mph,meters,Rate,Reporting Facility,Time Diff,m/s,Dist from lp,tilt
,17.227285195434582,78.38620605000875,88.0,186.0,2.398081733190338e-14,626.3931538326627,0.0,,0.0,1.0658141036401503e-14,0.0,0.0
,17.227286688007133,78.38625079926108,88.0,186.0,21.400000000000023,626.3931538326627,0.0,,1.0,9.511111111111122,4.755555555555566,0.0
,17.22729116572479,78.38638504702132,88.0,186.0,42.800000000000026,626.3931538326627,0.0,,1.0,19.022222222222233,14.266666666666676,0.0
,17.22729862858755,78.38660879329743,88.0,186.0,64.20000000000003,626.3931538326627,0.0,,1.0,28.533333333333346,23.77777777777779,0.0
,17.227309076595414,78.38692203810169,88.0,186.0,85.60000000000004,626.3931538326627,0.0,,1.0,38.04444444444446,33.288888888888906,0.0
,17.227322509748383,78.38732478145072,88.0,186.0,107.00000000000003,626.3931538326627,0.0,,1.0,47.55555555555557,42.80000000000002,0.0
,17.227338928046454,78.3878170233655,88.0,186.0,128.40000000000003,626.3931538326627,0.0,,1.0,57.066666666666684,52.31111111111113,0.0
,17.22735833148963,78.38839876387134,88.0,186.0,149.80000000000004,626.3931538326627,0.0,,1.0,66.5777777777778,61.822222222222244,0.0
,17.22738072007791,78.38907000299784,88.0,186.0,171.20000000000005,626.3931538326627,0.0,,1.0,76.0888888888889,71.33333333333334,0.0
,17.227406093811293,78.38983074077903,88.0,186.0,192.60000000000002,626.3931538326627,0.0,,1.0,85.60000000000001,80.84444444444445,0.0
,17.22743445268978,78.3906809772532,88.0,186.0,214.0,626.3931538326627,0.0,,1.0,95.11111111111111,90.35555555555555,0.0
,17.227464300858223,78.3915758647434,88.0,186.0,214.0,627.8036128862351,0.0,,1.0,95.11111111111111,95.11111111111111,0.8234362047448593
,17.227494148820572,78.39247074619927,88.0,186.0,214.0,629.257671967942,0.0,,1.0,95.11111111111111,95.11111111111111,0.849704228356535
,17.227523996570557,78.39336562143266,88.0,186.0,214.0,630.7553307721563,0.0,,1.0,95.11111111111111,95.11111111111111,0.8759722519682107
,17.2275538441019,78.39426049025553,88.0,186.0,214.0,632.2965889840871,0.0,,1.0,95.11111111111111,95.11111111111111,0.9022402755798864
,17.22758369140833,78.39515535247976,88.0,186.0,214.0,633.8814462797791,0.0,,1.0,95.11111111111111,95.11111111111111,0.9285082991915621
,17.227613538483578,78.39605020791726,88.0,186.0,214.0,635.5099023261132,0.0,,1.0,95.11111111111111,95.11111111111111,0.9547763228032378
,17.22764338532136,78.39694505637993,88.0,186.0,214.0,637.1819567808062,0.0,,1.0,95.11111111111111,95.11111111111111,0.9810443464149134
,17.227673231915414,78.3978398976797,88.0,186.0,214.0,638.897609292411,0.0,,1.0,95.11111111111111,95.11111111111111,1.0073123700265891
,17.22770307825946,78.39873473162848,88.0,186.0,214.0,640.6568595003166,0.0,,1.0,95.11111111111111,95.11111111111111,1.0335803936382648
