Time (IST),Latitude,Longitude,Course,kts,mph,meters,Rate,Reporting Facility,Time Diff,m/s,Dist from lp,tilt
,34.017667686255365,74.73813717986674,136.0,174.0,3.197442310920451e-14,1663.635230175623,680.0,,0.0,1.4210854715202004e-14,0.0,0.0
,34.01763893435206,74.73817067793638,136.0,174.0,20.000000000000032,1663.635230175623,680.0,,1.0,8.888888888888903,4.444444444444459,0.0
,34.01755267864213,74.73827117204321,136.0,174.0,40.000000000000036,1663.635230175623,680.0,,1.0,17.777777777777793,13.333333333333348,0.0
,34.01740891912559,74.73843866193761,136.0,174.0,60.000000000000036,1663.635230175623,680.0,,1.0,26.666666666666682,22.222222222222236,0.0
,34.01720765580243,74.73867314723383,136.0,174.0,80.00000000000003,1663.635230175623,680.0,,1.0,35.55555555555557,31.11111111111113,0.0
,34.01694888867265,74.73897462740996,136.0,174.0,100.00000000000003,1663.635230175623,680.0,,1.0,44.44444444444446,40.000000000000014,0.0
,34.016632617736256,74.739343101808,136.0,174.0,120.00000000000003,1663.635230175623,680.0,,1.0,53.33333333333334,48.8888888888889,0.0
,34.01625884299324,74.73977856963381,136.0,174.0,140.0,1663.635230175623,680.0,,1.0,62.22222222222223,57.777777777777786,0.0
,34.01582756444361,74.7402810299571,136.0,174.0,160.0,1663.635230175623,680.0,,1.0,71.11111111111111,66.66666666666667,0.0
,34.01533878208736,74.74085048171155,136.0,174.0,180.0,1663.635230175623,680.0,,1.0,80.0,75.55555555555556,0.0
,34.0147924959245,74.74148692369467,136.0,174.0,200.0,1663.635230175623,680.0,,1.0,88.88888888888889,84.44444444444444,0.0
,34.01421754834377,74.7421567526694,136.0,174.0,200.0,1665.2120659138022,680.0,,1.0,88.88888888888889,88.88888888888889,0.9807833321133753
,34.01364260722377,74.74282656958125,136.0,174.0,200.0,1666.8442201198577,680.0,,1.0,88.88888888888889,88.88888888888889,1.0164461838593546
,34.01306767278724,74.74349637417096,136.0,174.0,200.0,1668.5316921614533,680.0,,1.0,88.88888888888889,88.88888888888889,1.052109035605334
,34.0124927452569,74.74416616617933,136.0,174.0,200.0,1670.2744813848212,680.0,,1.0,88.88888888888889,88.88888888888889,1.0877718873513134
,34.01191782485552,74.74483594534716,136.0,174.0,200.0,1672.0725871147627,680.0,,1.0,88.88888888888889,88.88888888888889,1.1234347390972927
,34.01134291180583,74.74550571141526,136.0,174.0,200.0,1673.9260086546476,680.0,,1.0,88.88888888888889,88.88888888888889,1.1590975908432721
,34.010768006330565,74.74617546412448,136.0,174.0,200.0,1675.8347452864157,680.0,,1.0,88.88888888888889,88.88888888888889,1.1947604425892515
,34.01019310865246,74.74684520321561,136.0,174.0,200.0,1677.7987962705758,680.0,,1.0,88.88888888888889,88.88888888888889,1.230423294335231
,34.009618218994234,74.74751492842952,136.0,174.0,200.0,1679.818160846207,680.0,,1.0,88.88888888888889,88.88888888888889,1.2660861460812103
,34.009043337578625,74.74818463950706,136.0,174.0,200.0,1681.8928382309587,680.0,,1.0,88.88888888888889,88.88888888888889,1.3017489978271897
,34.00846846462835,74.7488543361891,136.0,174.0,200.0,1684.0228276210498,680.0,,1.0,88.88888888888889,88.88888888888889,1.337411849573169
,34.007893600366124,74.7495240182165,136.0,174.0,200.0,1686.208128191271,680.0,,1.0,88.88888888888889,88.88888888888889,1.3730747013191484
,34.00731874501468,74.75019368533016,136.0,174.0,200.0,1688.4487390949837,680.0,,1.0,88.88888888888889,88.88888888888889,1.4087375530651278
,34.006743898796714,74.75086333727097,136.0,174.0,200.0,1690.7446594641208,680.0,,1.0,88.88888888888889,88.88888888888889,1.4444004048111072
,34.00616906193494,74.75153297377986,136.0,174.0,200.0,1693.095888409187,680.0,,1.0,88.88888888888889,88.88888888888889,1.4800632565570866
,34.005594234652065,74.75220259459772,136.0,174.0,200.0,1695.502425019259,680.0,,1.0,88.88888888888889,88.88888888888889,1.515726108303066
,34.00501941717079,74.75287219946551,136.0,174.0,200.0,1697.9642683619861,680.0,,1.0,88.88888888888889,88.88888888888889,1.5513889600490454
,34.00444460971382,74.75354178812415,136.0,174.0,200.0,1700.4814174835903,680.0,,1.0,88.88888888888889,88.88888888888889,1.5870518117950247
,34.00386981250384,74.7542113603146,136.0,174.0,200.0,1703.053871408867,680.0,,1.0,88.88888888888889,88.88888888888889,1.6227146635410041
,34.00329502576354,74.75488091577782,136.0,174.0,200.0,1705.6816291411849,680.0,,1.0,88.88888888888889,88.88888888888889,1.6583775152869835
,34.002720249715615,74.75555045425482,136.0,174.0,200.0,1708.3646896624869,680.0,,1.0,88.88888888888889,88.88888888888889,1.694040367032963
,34.00214548458275,74.75621997548654,136.0,174.0,200.0,1711.10305193329,680.0,,1.0,88.88888888888889,88.88888888888889,1.7297032187789423
,34.0015707305876,74.75688947921402,136.0,174.0,200.0,1713.8967148926863,680.0,,1.0,88.88888888888889,88.88888888888889,1.7653660705249217
